departure_station_id;departure_station_name;arrival_station_id;arrival_station_name
2060360;Вязники;2004650;Бежецк
2060420;Дзержинск;2004650;Бежецк
2000003;Москва Казанская;2024607;Безенчук
2000120;Рязань-1;2024607;Безенчук
2004001;Санкт-Петербург-Главн.;2024607;Безенчук
2024000;Самара;2024607;Безенчук
2024120;Пенза-1;2024607;Безенчук
2024531;Кузоватово;2024607;Безенчук
2024550;Рузаевка;2024607;Безенчук
2024560;Инза;2024607;Безенчук
2024594;Ключики;2024607;Безенчук
2024600;Уфа;2024607;Безенчук
2024610;Сызрань-1;2024607;Безенчук
2030000;Екатеринбург Пасс.;2024607;Безенчук
2030232;Богданович;2024607;Безенчук
2030284;Тобольск;2024607;Безенчук
2030308;Нижневартовск-1;2024607;Безенчук
2030600;Сургут;2024607;Безенчук
2040000;Челябинск;2024607;Безенчук
2040346;Неприк;2024607;Безенчук
2040360;Бузулук;2024607;Безенчук
2040580;Кропачёво;2024607;Безенчук
2060001;Нижний Новгород Моск.;2024607;Безенчук
2060345;Зелёный Дол;2024607;Безенчук
2060412;Лукоянов;2024607;Безенчук
2060500;Казань Пасс;2024607;Безенчук
2064188;Анапа;2024607;Безенчук
2050001;Чита-2;2050384;Безречная
2050391;Маргуцек;2050384;Безречная
2000003;Москва Казанская;2704817;Бейнеу Граница
2014390;Грязи-Воронежские;2704817;Бейнеу Граница
2020832;Волжский;2704817;Бейнеу Граница
2020917;Верхний Баскунчак;2704817;Бейнеу Граница
2704807;Мангистау;2704817;Бейнеу Граница
2704822;Кульсары;2704817;Бейнеу Граница
2900970;Нукус;2704817;Бейнеу Граница
2000160;Брянск-Орловский;2000998;Бекасово-1
2000430;Унеча;2000998;Бекасово-1
2000442;Почеп;2000998;Бекасово-1
2000780;Новозыбков;2000998;Бекасово-1
2000790;Климов;2000998;Бекасово-1
2001021;Клинцы;2000998;Бекасово-1
2020000;Саратов-1 Пасс.;2064580;Белая Калитва
2020500;Волгоград-1;2064580;Белая Калитва
2020865;Балаково;2064580;Белая Калитва
2024000;Самара;2064580;Белая Калитва
2024120;Пенза-1;2064580;Белая Калитва
2024700;Саранск;2064580;Белая Калитва
2040210;Оренбург;2064580;Белая Калитва
2054045;Звездная;2064580;Белая Калитва
2054771;Падунские Пороги;2064580;Белая Калитва
2060001;Нижний Новгород Моск.;2064580;Белая Калитва
2060409;Шатки;2064580;Белая Калитва
2060500;Казань Пасс;2064580;Белая Калитва
2064001;Ростов-Главный;2064580;Белая Калитва
2064030;Лазаревская;2064580;Белая Калитва
2064110;Новороссийск;2064580;Белая Калитва
2064130;Сочи;2064580;Белая Калитва
2064140;Туапсе-Пасс.;2064580;Белая Калитва
2064150;Адлер;2064580;Белая Калитва
2064184;Ильская;2064580;Белая Калитва
2064188;Анапа;2064580;Белая Калитва
2064195;Тоннельная;2064580;Белая Калитва
2064605;Лихая;2064580;Белая Калитва
2064800;Краснодар-1;2064580;Белая Калитва
2000000;Москва;2014370;Белгород
2000001;Москва Курская;2014370;Белгород
2000006;Москва Белорусская;2014370;Белгород
2000140;Орёл;2014370;Белгород
2000150;Курск;2014370;Белгород
2000268;Поныри;2014370;Белгород
2000280;Мценск;2014370;Белгород
2000880;Тула-1-Курская;2014370;Белгород
2004000;Санкт-Петербург;2014370;Белгород
2004001;Санкт-Петербург-Главн.;2014370;Белгород
2004006;Санкт-Петербург Ладож.;2014370;Белгород
2004200;Мурманск;2014370;Белгород
2004300;Петрозаводск-Пасс;2014370;Белгород
2004334;Кондопога;2014370;Белгород
2004389;Полярные Зори;2014370;Белгород
2004579;Окуловка;2014370;Белгород
2004592;Малая Вишера;2014370;Белгород
2004600;Тверь;2014370;Белгород
2004660;Бологое-Московское;2014370;Белгород
2004672;Волховстрой-1;2014370;Белгород
2004692;Медвежья Гора;2014370;Белгород
2004696;Сегежа;2014370;Белгород
2004708;Лоухи;2014370;Белгород
2004715;Кандалакша;2014370;Белгород
2004717;Апатиты-1;2014370;Белгород
2004720;Кемь;2014370;Белгород
2004722;Оленегорск;2014370;Белгород
2010001;Ярославль-Главный;2014370;Белгород
2010030;Вологда-1;2014370;Белгород
2010032;Плесецкая;2014370;Белгород
2010040;Воркута;2014370;Белгород
2010064;Сивая Маска;2014370;Белгород
2010074;Инта-1;2014370;Белгород
2010095;Ухта;2014370;Белгород
2010119;Урдома;2014370;Белгород
2010128;Ядриха;2014370;Белгород
2010210;Микунь;2014370;Белгород
2010211;Исакогорка;2014370;Белгород
2010240;Печора;2014370;Белгород
2010270;Сосногорск;2014370;Белгород
2010400;Архангельск Город;2014370;Белгород
2014001;Воронеж-1;2014370;Белгород
2014340;Старый Оскол;2014370;Белгород
2014382;Прохоровка;2014370;Белгород
2014390;Грязи-Воронежские;2014370;Белгород
2014410;Кирсанов;2014370;Белгород
2014420;Мичуринск-Уральский;2014370;Белгород
2014484;Усмань;2014370;Белгород
2014700;Тамбов-1;2014370;Белгород
2014711;Колышлей;2014370;Белгород
2014720;Ртищево-1;2014370;Белгород
2014755;Тамала;2014370;Белгород
2015391;Касторная-Новая;2014370;Белгород
2020000;Саратов-1 Пасс.;2014370;Белгород
2024000;Самара;2014370;Белгород
2024120;Пенза-1;2014370;Белгород
2024590;Кузнецк;2014370;Белгород
2024600;Уфа;2014370;Белгород
2024609;Чапаевск;2014370;Белгород
2024610;Сызрань-1;2014370;Белгород
2024612;Новокуйбышевская;2014370;Белгород
2024630;Кинель;2014370;Белгород
2024640;Похвистнево;2014370;Белгород
2024646;Новоотрадная;2014370;Белгород
2024650;Бугуруслан;2014370;Белгород
2024658;Раевка;2014370;Белгород
2024670;Абдулино;2014370;Белгород
2024680;Аксаково;2014370;Белгород
2040000;Челябинск;2014370;Белгород
2040453;Усть-Катав;2014370;Белгород
2040500;Петропавловск;2014370;Белгород
2040501;Мишкино;2014370;Белгород
2040529;Петухово;2014370;Белгород
2040530;Миасс-1;2014370;Белгород
2040550;Златоуст;2014370;Белгород
2040560;Сулея;2014370;Белгород
2040570;Вязовая;2014370;Белгород
2040580;Кропачёво;2014370;Белгород
2040600;Курган;2014370;Белгород
2044001;Новосибирск-Главный;2014370;Белгород
2044690;Барабинск;2014370;Белгород
2044700;Омск;2014370;Белгород
2044820;Татарская;2014370;Белгород
2044920;Исилькуль;2014370;Белгород
2064010;Хоста;2014370;Белгород
2064030;Лазаревская;2014370;Белгород
2064066;Брюховецкая;2014370;Белгород
2064130;Сочи;2014370;Белгород
2064188;Анапа;2014370;Белгород
2064235;Староминская-Тимашевская;2014370;Белгород
2064245;Каневская;2014370;Белгород
2064250;Белореченская;2014370;Белгород
2064570;Каменская;2014370;Белгород
2064593;Первомайская;2014370;Белгород
2064800;Краснодар-1;2014370;Белгород
4200300;Сухум;2014370;Белгород
4200377;Цандрыпш (Гантиади);2014370;Белгород
2034790;Ин;2048020;Беленькая
2048000;Тында;2048020;Беленькая
2048010;Аносовская;2048020;Беленькая
2050300;Благовещенск;2048020;Беленькая
2054785;Улан-Удэ Пасс.;2048020;Беленькая
2000003;Москва Казанская;2024579;Белинская
2000080;Рязань-2;2024579;Белинская
2000230;Узловая-1;2024579;Белинская
2024000;Самара;2024579;Белинская
2024567;Вернадовка;2024579;Белинская
2024574;Пачелма;2024579;Белинская
2024600;Уфа;2024579;Белинская
2024610;Сызрань-1;2024579;Белинская
2024881;Башмаково;2024579;Белинская
2040360;Бузулук;2024579;Белинская
2040370;Тоцкая;2024579;Белинская
2040430;Саракташ;2024579;Белинская
2040480;Орск;2024579;Белинская
2060500;Казань Пасс;2024579;Белинская
2100001;Минск-Пасс.;2024579;Белинская
2708950;Караганды Пасс;2024579;Белинская
2000003;Москва Казанская;2028030;Белово
2004006;Санкт-Петербург Ладож.;2028030;Белово
2010290;Череповец-1;2028030;Белово
2020000;Саратов-1 Пасс.;2028030;Белово
2024000;Самара;2028030;Белово
2024600;Уфа;2028030;Белово
2024602;Сызрань Город;2028030;Белово
2024630;Кинель;2028030;Белово
2024640;Похвистнево;2028030;Белово
2024670;Абдулино;2028030;Белово
2028033;Юрга-2;2028030;Белово
2028045;Топки;2028030;Белово
2028150;Томск-1;2028030;Белово
2028160;Новокузнецк;2028030;Белово
2028170;Томск-2;2028030;Белово
2028180;Тайга;2028030;Белово
2028190;Юрга-1;2028030;Белово
2030000;Екатеринбург Пасс.;2028030;Белово
2030030;Ревда;2028030;Белово
2030100;Тюмень;2028030;Белово
2030284;Тобольск;2028030;Белово
2030299;Ульт-Ягун;2028030;Белово
2030400;Пермь-2;2028030;Белово
2030600;Сургут;2028030;Белово
2030607;Пыть-Ях;2028030;Белово
2038001;Красноярск Пасс;2028030;Белово
2038175;Заозёрная;2028030;Белово
2038210;Ачинск-1;2028030;Белово
2038240;Канск-Енисейский;2028030;Белово
2040000;Челябинск;2028030;Белово
2040210;Оренбург;2028030;Белово
2040498;Шумиха;2028030;Белово
2040500;Петропавловск;2028030;Белово
2040600;Курган;2028030;Белово
2044001;Новосибирск-Главный;2028030;Белово
2044690;Барабинск;2028030;Белово
2044700;Омск;2028030;Белово
2044820;Татарская;2028030;Белово
2044850;Чаны;2028030;Белово
2054001;Иркутск Пасс.;2028030;Белово
2054002;Иркутск Сортировочный;2028030;Белово
2054120;Тайшет;2028030;Белово
2054305;Черемхово;2028030;Белово
2060390;Арзамас-2;2028030;Белово
2060506;Балезино;2028030;Белово
2060533;Агрыз;2028030;Белово
2060542;Янаул;2028030;Белово
2060560;Сарапул;2028030;Белово
2060600;Киров Пасс;2028030;Белово
2060630;Канаш-1;2028030;Белово
2060961;Казань-2 (Восстание Пасс.);2028030;Белово
2064150;Адлер;2028030;Белово
2064160;Кавказская;2028030;Белово
2064170;Минеральные Воды;2028030;Белово
2064181;Абинская;2028030;Белово
2064188;Анапа;2028030;Белово
2064193;Динская;2028030;Белово
2064220;Невинномысская;2028030;Белово
2064240;Армавир Ростовский;2028030;Белово
2064266;Ея;2028030;Белово
2064800;Краснодар-1;2028030;Белово
2024610;Сызрань-1;5900896;Беловодская
2030000;Екатеринбург Пасс.;5900896;Беловодская
2040210;Оренбург;5900896;Беловодская
2020000;Саратов-1 Пасс.;2064267;Белоглинская
2020500;Волгоград-1;2064267;Белоглинская
2020791;Сенная;2064267;Белоглинская
2020838;Сарепта;2064267;Белоглинская
2024000;Самара;2064267;Белоглинская
2024683;Димитровград;2064267;Белоглинская
2024900;Ульяновск Центр.;2064267;Белоглинская
2030000;Екатеринбург Пасс.;2064267;Белоглинская
2030100;Тюмень;2064267;Белоглинская
2030153;Лангепасовский;2064267;Белоглинская
2030400;Пермь-2;2064267;Белоглинская
2030600;Сургут;2064267;Белоглинская
2030607;Пыть-Ях;2064267;Белоглинская
2038001;Красноярск Пасс;2064267;Белоглинская
2040000;Челябинск;2064267;Белоглинская
2040210;Оренбург;2064267;Белоглинская
2040453;Усть-Катав;2064267;Белоглинская
2060500;Казань Пасс;2064267;Белоглинская
2064020;Лоо;2064267;Белоглинская
2064030;Лазаревская;2064267;Белоглинская
2064050;Кисловодск;2064267;Белоглинская
2064060;Пятигорск;2064267;Белоглинская
2064090;Сальск;2064267;Белоглинская
2064130;Сочи;2064267;Белоглинская
2064140;Туапсе-Пасс.;2064267;Белоглинская
2064150;Адлер;2064267;Белоглинская
2064160;Кавказская;2064267;Белоглинская
2064170;Минеральные Воды;2064267;Белоглинская
2064260;Тихорецкая;2064267;Белоглинская
2000002;Москва Ярославская;2050330;Белогорск
2028150;Томск-1;2050330;Белогорск
2028160;Новокузнецк;2050330;Белогорск
2028180;Тайга;2050330;Белогорск
2028190;Юрга-1;2050330;Белогорск
2030000;Екатеринбург Пасс.;2050330;Белогорск
2030100;Тюмень;2050330;Белогорск
2030400;Пермь-2;2050330;Белогорск
2034001;Хабаровск-1;2050330;Белогорск
2034130;Владивосток;2050330;Белогорск
2034400;Биробиджан;2050330;Белогорск
2034465;Губерово;2050330;Белогорск
2034514;Шмаковка;2050330;Белогорск
2034570;Архара;2050330;Белогорск
2034580;Бикин;2050330;Белогорск
2034610;Вяземская;2050330;Белогорск
2034620;Дальнереченск-1;2050330;Белогорск
2034640;Облучье;2050330;Белогорск
2034650;Ружино;2050330;Белогорск
2034660;Сибирцево;2050330;Белогорск
2034670;Спасск-Дальний;2050330;Белогорск
2034671;Лучегорск;2050330;Белогорск
2034690;Известковая;2050330;Белогорск
2034740;Угольная;2050330;Белогорск
2034750;Уссурийск;2050330;Белогорск
2034790;Ин;2050330;Белогорск
2038001;Красноярск Пасс;2050330;Белогорск
2038175;Заозёрная;2050330;Белогорск
2040000;Челябинск;2050330;Белогорск
2040600;Курган;2050330;Белогорск
2044001;Новосибирск-Главный;2050330;Белогорск
2044700;Омск;2050330;Белогорск
2048000;Тында;2050330;Белогорск
2048018;Могот;2050330;Белогорск
2048019;Якутский;2050330;Белогорск
2048022;Золотинка;2050330;Белогорск
2048024;Беркакит;2050330;Белогорск
2048090;Нерюнгри Пасс.;2050330;Белогорск
2050001;Чита-2;2050330;Белогорск
2050300;Благовещенск;2050330;Белогорск
2050331;Поздеевка;2050330;Белогорск
2050333;Талдан;2050330;Белогорск
2050334;Завитая;2050330;Белогорск
2050335;Уруша;2050330;Белогорск
2050336;Ледяная;2050330;Белогорск
2050337;Ерофей Павлович;2050330;Белогорск
2050340;Свободный;2050330;Белогорск
2050346;Бамовская;2050330;Белогорск
2050360;Бурея;2050330;Белогорск
2050370;Сковородино;2050330;Белогорск
2050380;Тыгда;2050330;Белогорск
2050390;Приисковая;2050330;Белогорск
2050410;Петровский Завод;2050330;Белогорск
2050414;Бушулей;2050330;Белогорск
2050422;Сбега;2050330;Белогорск
2050430;Магдагачи;2050330;Белогорск
2050440;Шилка-Пасс.;2050330;Белогорск
2050450;Шимановская;2050330;Белогорск
2050457;Гонжа;2050330;Белогорск
2050460;Большой Невер;2050330;Белогорск
2050464;Сиваки;2050330;Белогорск
2050466;Мухинская;2050330;Белогорск
2050470;Чернышевск-Забайкальск;2050330;Белогорск
2050472;Бузули;2050330;Белогорск
2050474;Арга;2050330;Белогорск
2050480;Карымская;2050330;Белогорск
2050510;Могоча;2050330;Белогорск
2050520;Екатеринославка;2050330;Белогорск
2050540;Солнцевая;2050330;Белогорск
2054001;Иркутск Пасс.;2050330;Белогорск
2054120;Тайшет;2050330;Белогорск
2054260;Ангарск;2050330;Белогорск
2054280;Зима;2050330;Белогорск
2054305;Черемхово;2050330;Белогорск
2054315;Залари;2050330;Белогорск
2054550;Тулун;2050330;Белогорск
2054785;Улан-Удэ Пасс.;2050330;Белогорск
2060001;Нижний Новгород Моск.;2050330;Белогорск
2060600;Киров Пасс;2050330;Белогорск
2064180;Грозный;2065334;Белое Озеро
2000001;Москва Курская;2004702;Беломорск
2000880;Тула-1-Курская;2004702;Беломорск
2004006;Санкт-Петербург Ладож.;2004702;Беломорск
2004200;Мурманск;2004702;Беломорск
2004300;Петрозаводск-Пасс;2004702;Беломорск
2004334;Кондопога;2004702;Беломорск
2004342;Кяппесельга;2004702;Беломорск
2004370;Нюхча;2004702;Беломорск
2004400;Великий Новгород (Новгород-на-Волхове);2004702;Беломорск
2004500;Псков-Пасс.;2004702;Беломорск
2004550;Невель-2;2004702;Беломорск
2004600;Тверь;2004702;Беломорск
2004660;Бологое-Московское;2004702;Беломорск
2004672;Волховстрой-1;2004702;Беломорск
2004678;Лодейное Поле;2004702;Беломорск
2004692;Медвежья Гора;2004702;Беломорск
2004696;Сегежа;2004702;Беломорск
2004697;Надвоицы;2004702;Беломорск
2004705;Кузема;2004702;Беломорск
2004706;Энгозеро;2004702;Беломорск
2004709;Чупа;2004702;Беломорск
2004715;Кандалакша;2004702;Беломорск
2004717;Апатиты-1;2004702;Беломорск
2004720;Кемь;2004702;Беломорск
2004722;Оленегорск;2004702;Беломорск
2006004;Москва Октябрьская;2004702;Беломорск
2010011;Пермилово;2004702;Беломорск
2010014;Куша;2004702;Беломорск
2010016;Нименга;2004702;Беломорск
2010019;Вонгуда;2004702;Беломорск
2010030;Вологда-1;2004702;Беломорск
2010032;Плесецкая;2004702;Беломорск
2010070;Коноша-1;2004702;Беломорск
2010190;Малошуйка;2004702;Беломорск
2010211;Исакогорка;2004702;Беломорск
2010220;Няндома;2004702;Беломорск
2010400;Архангельск Город;2004702;Беломорск
2064001;Ростов-Главный;2004702;Беломорск
2064020;Лоо;2004702;Беломорск
2064188;Анапа;2004702;Беломорск
2064235;Староминская-Тимашевская;2004702;Беломорск
2064280;Тимашевская;2004702;Беломорск
2004003;Санкт-Петербург-Витеб.;2204440;Белополье
2000003;Москва Казанская;2024811;Белорецк
2000120;Рязань-1;2024811;Белорецк
2020000;Саратов-1 Пасс.;2024811;Белорецк
2020500;Волгоград-1;2024811;Белорецк
2020860;Котельниково;2024811;Белорецк
2024000;Самара;2024811;Белорецк
2024600;Уфа;2024811;Белорецк
2024670;Абдулино;2024811;Белорецк
2024680;Аксаково;2024811;Белорецк
2030000;Екатеринбург Пасс.;2024811;Белорецк
2030100;Тюмень;2024811;Белорецк
2030153;Лангепасовский;2024811;Белорецк
2030284;Тобольск;2024811;Белорецк
2030299;Ульт-Ягун;2024811;Белорецк
2030308;Нижневартовск-1;2024811;Белорецк
2030600;Сургут;2024811;Белорецк
2030606;Салым;2024811;Белорецк
2030607;Пыть-Ях;2024811;Белорецк
2030640;Мегион;2024811;Белорецк
2040000;Челябинск;2024811;Белорецк
2040520;Троицк;2024811;Белорецк
2064130;Сочи;2024811;Белорецк
2064150;Адлер;2024811;Белорецк
2064295;Зимовники;2024811;Белорецк
2064800;Краснодар-1;2024811;Белорецк
2000001;Москва Курская;2064250;Белореченская
2000003;Москва Казанская;2064250;Белореченская
2000080;Рязань-2;2064250;Белореченская
2000250;Ефремов;2064250;Белореченская
2000880;Тула-1-Курская;2064250;Белореченская
2004001;Санкт-Петербург-Главн.;2064250;Белореченская
2004006;Санкт-Петербург Ладож.;2064250;Белореченская
2004200;Мурманск;2064250;Белореченская
2004229;Подпорожье;2064250;Белореченская
2004334;Кондопога;2064250;Белореченская
2004600;Тверь;2064250;Белореченская
2004660;Бологое-Московское;2064250;Белореченская
2004709;Чупа;2064250;Белореченская
2004717;Апатиты-1;2064250;Белореченская
2010001;Ярославль-Главный;2064250;Белореченская
2010030;Вологда-1;2064250;Белореченская
2010040;Воркута;2064250;Белореченская
2010050;Иваново;2064250;Белореченская
2010087;Ираёль;2064250;Белореченская
2010090;Кострома-Новая;2064250;Белореченская
2010095;Ухта;2064250;Белореченская
2010126;Низовка;2064250;Белореченская
2010160;Котлас Южный;2064250;Белореченская
2010210;Микунь;2064250;Белореченская
2010211;Исакогорка;2064250;Белореченская
2010240;Печора;2064250;Белореченская
2010280;Сыктывкар;2064250;Белореченская
2010324;Данилов;2064250;Белореченская
2010330;Усинск;2064250;Белореченская
2010400;Архангельск Город;2064250;Белореченская
2014001;Воронеж-1;2064250;Белореченская
2014120;Лиски;2064250;Белореченская
2014130;Липецк;2064250;Белореченская
2014370;Белгород;2064250;Белореченская
2014420;Мичуринск-Уральский;2064250;Белореченская
2014490;Поворино;2064250;Белореченская
2014496;Придача (Воронеж Южный);2064250;Белореченская
2014540;Россошь;2064250;Белореченская
2014720;Ртищево-1;2064250;Белореченская
2014730;Аркадак;2064250;Белореченская
2014737;Балашов-Пасс.;2064250;Белореченская
2015360;Елец;2064250;Белореченская
2020000;Саратов-1 Пасс.;2064250;Белореченская
2020500;Волгоград-1;2064250;Белореченская
2020760;Петров Вал;2064250;Белореченская
2020791;Сенная;2064250;Белореченская
2020840;Суровикино;2064250;Белореченская
2020870;Пугачёвск;2064250;Белореченская
2024000;Самара;2064250;Белореченская
2024120;Пенза-1;2064250;Белореченская
2024600;Уфа;2064250;Белореченская
2024602;Сызрань Город;2064250;Белореченская
2024609;Чапаевск;2064250;Белореченская
2024646;Новоотрадная;2064250;Белореченская
2024670;Абдулино;2064250;Белореченская
2024700;Саранск;2064250;Белореченская
2024786;Жигулёвское Море (г. Тольятти);2064250;Белореченская
2024810;Тольятти;2064250;Белореченская
2024900;Ульяновск Центр.;2064250;Белореченская
2030000;Екатеринбург Пасс.;2064250;Белореченская
2040000;Челябинск;2064250;Белореченская
2040530;Миасс-1;2064250;Белореченская
2044001;Новосибирск-Главный;2064250;Белореченская
2044700;Омск;2064250;Белореченская
2044770;Каргат;2064250;Белореченская
2044800;Барнаул;2064250;Белореченская
2060001;Нижний Новгород Моск.;2064250;Белореченская
2060150;Ижевск;2064250;Белореченская
2060345;Зелёный Дол;2064250;Белореченская
2060396;Арзамас-1;2064250;Белореченская
2060440;Шахунья;2064250;Белореченская
2060466;Буреполом;2064250;Белореченская
2060494;Луза;2064250;Белореченская
2060500;Казань Пасс;2064250;Белореченская
2060533;Агрыз;2064250;Белореченская
2060560;Сарапул;2064250;Белореченская
2060600;Киров Пасс;2064250;Белореченская
2060610;Красноуфимск;2064250;Белореченская
2060630;Канаш-1;2064250;Белореченская
2060961;Казань-2 (Восстание Пасс.);2064250;Белореченская
2064001;Ростов-Главный;2064250;Белореченская
2064010;Хоста;2064250;Белореченская
2064015;Майкоп;2064250;Белореченская
2064020;Лоо;2064250;Белореченская
2064025;Беслан;2064250;Белореченская
2064030;Лазаревская;2064250;Белореченская
2064033;Дагомыс;2064250;Белореченская
2064050;Кисловодск;2064250;Белореченская
2064060;Пятигорск;2064250;Белореченская
2064070;Владикавказ;2064250;Белореченская
2064080;Ессентуки;2064250;Белореченская
2064090;Сальск;2064250;Белореченская
2064092;Шепси;2064250;Белореченская
2064130;Сочи;2064250;Белореченская
2064140;Туапсе-Пасс.;2064250;Белореченская
2064150;Адлер;2064250;Белореченская
2064170;Минеральные Воды;2064250;Белореченская
2064185;Зверево;2064250;Белореченская
2064201;Шахтная;2064250;Белореченская
2064215;Сулин;2064250;Белореченская
2064220;Невинномысская;2064250;Белореченская
2064230;Новочеркасск;2064250;Белореченская
2064260;Тихорецкая;2064250;Белореченская
2064268;Песчанокопская;2064250;Белореченская
2064275;Изобильная;2064250;Белореченская
2064290;Армавир Туапсинский;2064250;Белореченская
2064308;Имеретинский Курорт (Олимпийский Парк);2064250;Белореченская
2064315;Прохладная;2064250;Белореченская
2064316;Котляревская;2064250;Белореченская
2064375;Миллерово;2064250;Белореченская
2064570;Каменская;2064250;Белореченская
2064593;Первомайская;2064250;Белореченская
2064605;Лихая;2064250;Белореченская
4200300;Сухум;2064250;Белореченская
4200360;Гудаута;2064250;Белореченская
4200379;Гагра;2064250;Белореченская
4200550;Новый Афон;2064250;Белореченская
2000006;Москва Белорусская;2004547;Белый Городок
2028020;Асино;2029001;Белый Яр
2028170;Томск-2;2029001;Белый Яр
2028546;Копылово;2029001;Белый Яр
2029025;Томск Северный;2029001;Белый Яр
2044001;Новосибирск-Главный;2700705;Бель-Агач
2000007;Москва Киевская;2300597;Бендер-2
2000370;Сухиничи-Главные;2300597;Бендер-2
2028028;Яшкино;2044710;Бердск
2028150;Томск-1;2044710;Бердск
2028170;Томск-2;2044710;Бердск
2028190;Юрга-1;2044710;Бердск
2030100;Тюмень;2044710;Бердск
2044001;Новосибирск-Главный;2044710;Бердск
2044680;Алейская;2044710;Бердск
2044700;Омск;2044710;Бердск
2044720;Бийск;2044710;Бердск
2044800;Барнаул;2044710;Бердск
2044810;Рубцовск;2044710;Бердск
2044836;Ребриха;2044710;Бердск
2044843;Овечкино;2044710;Бердск
2044855;Кулунда;2044710;Бердск
2044910;Усть-Тальменская;2044710;Бердск
2044950;Гилевка;2044710;Бердск
2700001;Алматы-2;2044710;Бердск
2700002;Алматы-1;2044710;Бердск
2700730;Оскемен-1;2044710;Бердск
2700740;Локоть Гр.;2044710;Бердск
2700760;Уш-Тобе;2044710;Бердск
2700900;Семей;2044710;Бердск
2708790;Балхаш-2;2044710;Бердск
2000003;Москва Казанская;2040438;Бердяуш
2024000;Самара;2040438;Бердяуш
2024600;Уфа;2040438;Бердяуш
2024610;Сызрань-1;2040438;Бердяуш
2024654;Приютово;2040438;Бердяуш
2028170;Томск-2;2040438;Бердяуш
2030000;Екатеринбург Пасс.;2040438;Бердяуш
2030100;Тюмень;2040438;Бердяуш
2030308;Нижневартовск-1;2040438;Бердяуш
2030309;Ноябрьск-1;2040438;Бердяуш
2030319;Новый Уренгой;2040438;Бердяуш
2030600;Сургут;2040438;Бердяуш
2030607;Пыть-Ях;2040438;Бердяуш
2038001;Красноярск Пасс;2040438;Бердяуш
2040000;Челябинск;2040438;Бердяуш
2040503;Юргамыш;2040438;Бердяуш
2040600;Курган;2040438;Бердяуш
2044001;Новосибирск-Главный;2040438;Бердяуш
2044700;Омск;2040438;Бердяуш
2064060;Пятигорск;2040438;Бердяуш
2064130;Сочи;2040438;Бердяуш
2064160;Кавказская;2040438;Бердяуш
2064220;Невинномысская;2040438;Бердяуш
2004001;Санкт-Петербург-Главн.;2004576;Березайка
2004162;Обухово;2004576;Березайка
2004164;Колпино;2004576;Березайка
2004578;Угловка;2004576;Березайка
2000007;Москва Киевская;2301554;Берешты
2004003;Санкт-Петербург-Витеб.;2301554;Берешты
2000000;Москва;2060408;Берещино
2000003;Москва Казанская;2060408;Берещино
2060370;Муром-1;2060408;Берещино
2060396;Арзамас-1;2060408;Берещино
2000003;Москва Казанская;2048024;Беркакит
2028190;Юрга-1;2048024;Беркакит
2034001;Хабаровск-1;2048024;Беркакит
2048000;Тында;2048024;Беркакит
2050001;Чита-2;2048024;Беркакит
2050330;Белогорск;2048024;Беркакит
2050340;Свободный;2048024;Беркакит
2050370;Сковородино;2048024;Беркакит
2050440;Шилка-Пасс.;2048024;Беркакит
2050470;Чернышевск-Забайкальск;2048024;Беркакит
2050540;Солнцевая;2048024;Беркакит
2054785;Улан-Удэ Пасс.;2048024;Беркакит
2000006;Москва Белорусская;8010100;Берлин Главный
2100001;Минск-Пасс.;8010100;Берлин Главный
2100035;Брест-Центральный;8010100;Берлин Главный
2000006;Москва Белорусская;8010111;Берлин Лихтенберг
2000170;Смоленск Центральный;8010111;Берлин Лихтенберг
2100001;Минск-Пасс.;8010111;Берлин Лихтенберг
2100035;Брест-Центральный;8010111;Берлин Лихтенберг
2000006;Москва Белорусская;8010110;Берлин Остбанхоф
2000170;Смоленск Центральный;8010110;Берлин Остбанхоф
2100001;Минск-Пасс.;8010110;Берлин Остбанхоф
2100035;Брест-Центральный;8010110;Берлин Остбанхоф
2100170;Орша-Центральная;8010110;Берлин Остбанхоф
2000006;Москва Белорусская;2100794;Берёза Город
2000170;Смоленск Центральный;2100794;Берёза Город
2000340;Можайск;2100794;Берёза Город
2000383;Козельск;2100794;Берёза Город
2000830;Вязьма;2100794;Берёза Город
2000840;Ярцево;2100794;Берёза Город
2000857;Сафоново;2100794;Берёза Город
2004003;Санкт-Петербург-Витеб.;2100794;Берёза Город
2004570;Дно;2100794;Берёза Город
2004606;Сольцы;2100794;Берёза Город
2030000;Екатеринбург Пасс.;2100794;Берёза Город
2060001;Нижний Новгород Моск.;2100794;Берёза Город
2060340;Владимир;2100794;Берёза Город
2060600;Киров Пасс;2100794;Берёза Город
2100001;Минск-Пасс.;2100794;Берёза Город
2000006;Москва Белорусская;2100030;Берёза-Картуская
2000001;Москва Курская;2064025;Беслан
2000003;Москва Казанская;2064025;Беслан
2000005;Москва Павелецкая;2064025;Беслан
2000080;Рязань-2;2064025;Беслан
2000250;Ефремов;2064025;Беслан
2004001;Санкт-Петербург-Главн.;2064025;Беслан
2014120;Лиски;2064025;Беслан
2014130;Липецк;2064025;Беслан
2014420;Мичуринск-Уральский;2064025;Беслан
2014496;Придача (Воронеж Южный);2064025;Беслан
2014540;Россошь;2064025;Беслан
2064001;Ростов-Главный;2064025;Беслан
2064007;Кущёвка;2064025;Беслан
2064008;Крыловская;2064025;Беслан
